phi,psi
-70.16063690185547,167.45018005371094
-104.77287292480469,151.38784790039062
-76.06173706054688,150.42031860351562
-117.6282958984375,149.84820556640625
-92.00555419921875,-3.4482357501983643
-135.82716369628906,127.27506256103516
-128.2949676513672,169.81478881835938
-99.62377166748047,158.2476348876953
-68.39435577392578,157.23170471191406
-78.44683074951172,-171.7743377685547
-60.812164306640625,153.24632263183594
-82.86448669433594,167.1038818359375
-73.81926727294922,68.0541763305664
-99.83724212646484,147.47206115722656
-89.9983139038086,155.90188598632812
-91.8311767578125,161.5848846435547
-89.00556182861328,154.7269287109375
-86.55499267578125,165.53152465820312
-79.04056549072266,52.495670318603516
-114.21693420410156,160.35968017578125
-58.7166862487793,144.9939727783203
-78.99649047851562,159.52520751953125
-97.83924102783203,159.515869140625
-82.61058807373047,156.4839324951172
-70.51139068603516,142.73797607421875
-110.49365997314453,150.01260375976562
-88.23967742919922,164.1458740234375
-68.84176635742188,146.99716186523438
-53.395240783691406,160.74273681640625
-72.81849670410156,161.268310546875
-74.31285858154297,143.83291625976562
-82.6209945678711,-45.24120330810547
-74.11417388916016,-30.316308975219727
-85.83102416992188,-46.698486328125
-148.70452880859375,2.3656198978424072
-61.776161193847656,-25.682849884033203
-72.39900207519531,148.4241485595703
-81.77348327636719,169.15371704101562
-77.30306243896484,99.29829406738281
-89.88016510009766,-172.0182647705078
-73.87994384765625,44.861228942871094
-82.95443725585938,66.80770874023438
-94.81796264648438,85.10591125488281
-68.87858581542969,140.58535766601562
-99.23787689208984,165.0566864013672
-130.30030822753906,170.90435791015625
-91.6256332397461,158.3090362548828
-62.1305046081543,105.5831527709961
-126.88097381591797,173.7360382080078
-86.17220306396484,156.31304931640625
-82.79335021972656,160.6305694580078
-134.0050506591797,-28.44504737854004
-58.80179214477539,178.66864013671875
-104.40142059326172,178.3174591064453
-145.19186401367188,160.0891571044922
-130.87266540527344,140.7993927001953
-79.56785583496094,171.16116333007812
-93.93550872802734,170.2787628173828
-69.92672729492188,152.87924194335938
-92.19486999511719,157.7007598876953
-65.01350402832031,155.0567169189453
-119.30192565917969,147.62509155273438
-85.77796173095703,171.37820434570312
-50.87220764160156,145.2291717529297
-78.9386215209961,154.97430419921875
-74.48004150390625,149.59799194335938
-92.2861557006836,175.79452514648438
-123.23399353027344,158.2990264892578
-94.92295837402344,165.1046142578125
-75.03045654296875,169.39366149902344
-86.48912811279297,131.00840759277344
-109.31075286865234,146.22352600097656
-69.09838104248047,150.10818481445312
-53.38765335083008,150.03848266601562
-79.869384765625,165.26327514648438
-103.93942260742188,123.55244445800781
-75.32820892333984,151.06544494628906
-81.90222930908203,145.01785278320312
-98.70879364013672,143.62225341796875
-95.79374694824219,138.0448760986328
-59.85456848144531,135.85647583007812
-87.8753433227539,157.91619873046875
-147.1949462890625,151.7532501220703
-68.83625793457031,124.13762664794922
-150.2631072998047,131.7339324951172
-89.06280517578125,161.76956176757812
-83.62320709228516,158.7105712890625
-93.51155090332031,155.03488159179688
-77.1533203125,136.22348022460938
-69.7428207397461,144.34945678710938
-76.81687927246094,127.79521942138672
-89.12655639648438,157.76393127441406
-92.14452362060547,-174.20223999023438
-94.58204650878906,164.29685974121094
-96.31561279296875,150.65699768066406
-118.33036804199219,141.6420440673828
-117.1176986694336,161.58615112304688
-104.54967498779297,130.94573974609375
-72.92628479003906,20.09381866455078
-137.9604034423828,-32.78889465332031
-94.70145416259766,-62.803184509277344
-83.61934661865234,-34.76805114746094
-132.50296020507812,64.06012725830078
-131.51382446289062,16.987674713134766
-94.06752014160156,-25.633699417114258
-131.19346618652344,159.4064178466797
-81.90387725830078,160.2241973876953
-140.837158203125,128.08648681640625
-121.0229263305664,151.9387969970703
-135.59475708007812,84.25164794921875
-86.02206420898438,154.03335571289062
-66.863525390625,161.7567138671875
-95.12737274169922,160.61737060546875
-99.0138168334961,172.87979125976562
-68.63064575195312,129.93576049804688
-106.07300567626953,-20.56696128845215
-123.62963104248047,-46.05931854248047
-123.23011779785156,-9.197846412658691
-109.24166870117188,-19.750646591186523
-104.84632110595703,-5.457238674163818
-95.22689819335938,-18.1560001373291
-84.8891830444336,56.759979248046875
-106.4602279663086,176.5115509033203
-78.98822784423828,-178.12908935546875
-89.41551208496094,150.87191772460938
-91.18896484375,157.35269165039062
-101.22299194335938,143.24041748046875
-77.63655090332031,165.3531951904297
-66.71785736083984,146.22474670410156
-61.801944732666016,161.08206176757812
-101.4369888305664,147.31236267089844
-107.61343383789062,148.44459533691406
-89.0714111328125,162.41094970703125
-104.98992156982422,158.98056030273438
-80.8046875,168.04962158203125
-73.09100341796875,148.3246612548828
-95.93701171875,141.40818786621094
-67.89289855957031,160.9627227783203
-103.79025268554688,159.95127868652344
-74.31513977050781,-5.86184024810791
-56.376773834228516,145.98143005371094
-118.62603759765625,165.4779815673828
-146.33726501464844,-13.254327774047852
-122.95915985107422,-179.2073974609375
-69.59650421142578,-49.43610763549805
-133.7304229736328,-4.213892936706543
-135.0343017578125,146.14688110351562
-141.52914428710938,154.32632446289062
-119.3691177368164,165.96298217773438
-80.01802062988281,149.2432861328125
-79.1771240234375,120.60169219970703
-123.57405853271484,168.69227600097656
-89.8499755859375,138.8402099609375
-132.58575439453125,139.519775390625
-96.277099609375,171.90847778320312
-96.96704864501953,-3.403069257736206
-77.48332977294922,153.99966430664062
-81.31705474853516,139.63229370117188
-68.56305694580078,147.62600708007812
-90.00961303710938,165.78506469726562
-101.5937271118164,132.8995819091797
-78.20086669921875,-179.44219970703125
-108.7403793334961,161.94805908203125
-128.15383911132812,154.43511962890625
-101.68988037109375,172.6790771484375
-81.78569793701172,176.34632873535156
-104.14203643798828,152.07591247558594
-89.78489685058594,153.6168670654297
-100.50360870361328,156.50750732421875
-70.2413101196289,150.1401824951172
-89.03572082519531,170.38702392578125
-98.48158264160156,157.70953369140625
-80.52610778808594,173.12950134277344
-136.22430419921875,161.12936401367188
-101.79895782470703,156.17832946777344
-89.58343505859375,153.15586853027344
-73.393310546875,150.86907958984375
-75.10421752929688,161.52316284179688
-60.20906448364258,141.93161010742188
-130.8770751953125,179.55174255371094
-78.77413177490234,155.18707275390625
-77.5877456665039,179.6967315673828
-116.89030456542969,156.0537567138672
-74.46238708496094,163.82269287109375
-103.65919494628906,76.34599304199219
-78.38653564453125,47.70867156982422
-85.44029998779297,55.06382751464844
-89.56783294677734,-9.963334083557129
-73.87093353271484,-19.464374542236328
-71.41241455078125,-38.526275634765625
-77.0566635131836,-29.829689025878906
-87.60478973388672,-21.296598434448242
-91.52942657470703,-20.756378173828125
-81.0209732055664,-17.57654571533203
-79.84208679199219,-33.65706253051758
-83.7217788696289,-21.185224533081055
-84.31644439697266,55.30044174194336
-84.927734375,149.1970672607422
-101.51092529296875,162.6092987060547
-100.37174987792969,155.58651733398438
-103.13399505615234,165.8675079345703
-132.16233825683594,158.4446258544922
-69.62616729736328,157.03565979003906
-85.01271057128906,167.1149139404297
-85.93309020996094,172.8427734375
-129.5179443359375,153.82374572753906
-75.9255599975586,156.1775360107422
-90.40449523925781,139.81192016601562
-137.2437744140625,-172.79161071777344
-116.04963684082031,171.14845275878906
-83.91754913330078,159.9158172607422
-95.78675842285156,136.41554260253906
-117.45944213867188,161.39166259765625
-78.73112487792969,151.55438232421875
-80.98735046386719,145.982421875
-102.92680358886719,143.5301971435547
-106.4102783203125,157.1343231201172
-90.61792755126953,145.82882690429688
-70.11824798583984,118.39991760253906
-76.26246643066406,139.23768615722656
-120.837158203125,134.2673797607422
-148.27195739746094,143.33023071289062
-145.3753662109375,-32.508052825927734
-80.0258560180664,-0.526570737361908
-72.06704711914062,19.01139259338379
-94.80768585205078,53.32956314086914
-157.9526824951172,165.64065551757812
-83.08222198486328,154.8733367919922
-92.11333465576172,156.39132690429688
-111.82456970214844,147.65194702148438
-74.7586669921875,144.31668090820312
-113.4361801147461,146.87950134277344
-137.32925415039062,146.09080505371094
-76.83901977539062,164.45059204101562
-94.14218139648438,168.69264221191406
-54.685462951660156,144.3563232421875
-76.05479431152344,149.53536987304688
-56.0040168762207,163.38565063476562
-74.3778305053711,153.71051025390625
-77.64952087402344,167.85655212402344
-109.4251480102539,177.26869201660156
-74.65065002441406,154.2171173095703
-89.44098663330078,157.112548828125
-91.48242950439453,164.14785766601562
-83.3280258178711,157.31687927246094
-137.77435302734375,150.62608337402344
-86.76171112060547,178.77113342285156
-92.76017761230469,149.09974670410156
-101.2439193725586,164.12850952148438
-86.05895233154297,156.10360717773438
-80.80028533935547,140.009765625
-73.19768524169922,151.7377166748047
-88.31269836425781,144.8126220703125
-108.27605438232422,154.57032775878906
-132.32958984375,42.10689163208008
-90.26726531982422,48.22618865966797
-111.03680419921875,-47.90632629394531
-89.05724334716797,-5.1569085121154785
-104.10995483398438,41.00251388549805
-94.74756622314453,-45.3470344543457
-118.85167694091797,-14.59752082824707
-77.4247055053711,-173.49435424804688
-98.0921630859375,150.65744018554688
-114.12647247314453,172.0314178466797
-80.40391540527344,134.0614013671875
-132.02239990234375,11.113733291625977
-81.56356811523438,-15.927262306213379
