#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
13000000,-85756.43320608552,15167.400110424496,-70589.03309566103,295.2527201029469,64.0,0.9684105722189177,617
13050000,-85953.38059378084,15539.060178354383,-70414.32041542645,302.48755568525115,64.0,0.9684105722189177,617
13100000,-85729.6790556949,15323.865538586804,-70405.8135171081,298.29851852130884,64.0,0.9684105722189177,617
13150000,-85650.69626760896,15576.467168381903,-70074.22909922706,303.21573028841857,64.0,0.9684105722189177,617
13200000,-85851.6937041324,15209.390850050375,-70642.30285408202,296.0701232177467,64.0,0.9684105722189177,617
13250000,-85864.79172659334,15487.97924117744,-70376.8124854159,301.4932003219655,64.0,0.9684105722189177,617
13300000,-86166.26188040193,15405.163099205121,-70761.09878119681,299.88107886359154,64.0,0.9684105722189177,617
13350000,-85721.09470510896,15296.504713539733,-70424.58999156923,297.76590528762375,64.0,0.9684105722189177,617
13400000,-85772.02927542146,15237.216434259666,-70534.8128411618,296.61178357920835,64.0,0.9684105722189177,617
13450000,-85528.17044973787,15513.236093834043,-70014.93435590382,301.98485705903386,64.0,0.9684105722189177,617
13500000,-85893.15866995271,15308.945568262134,-70584.21310169058,298.0080823364556,64.0,0.9684105722189177,617
13550000,-85569.17771292146,15443.88803536736,-70125.2896775541,300.6349089633102,64.0,0.9684105722189177,617
13600000,-85579.50071096834,15661.824349286035,-69917.6763616823,304.8773162991247,64.0,0.9684105722189177,617
13650000,-85800.22342825349,15601.60995996371,-70198.61346828978,303.70516668170046,64.0,0.9684105722189177,617
13700000,-86482.73655081209,15617.47921118897,-70865.25733962312,304.01408182576887,64.0,0.9684105722189177,617
13750000,-85617.40329885896,15679.127615016652,-69938.27568384231,305.21414635809555,64.0,0.9684105722189177,617
13800000,-85408.66166067537,15375.052546582418,-70033.60911409295,299.29493868789024,64.0,0.9684105722189177,617
13850000,-86098.73606253084,15692.98789020162,-70405.74817232921,305.48395423023874,64.0,0.9684105722189177,617
13900000,-85847.57895803865,15399.781321034767,-70447.79763700388,299.77631571155365,64.0,0.9684105722189177,617
13950000,-85383.86667776521,15209.456868707668,-70174.40980905754,296.07140835481704,64.0,0.9684105722189177,617
14000000,-86120.06760549959,15624.385758229997,-70495.68184726959,304.148526541774,64.0,0.9684105722189177,617
14050000,-85902.52951956209,15508.545899283374,-70393.98362027871,301.8935564611189,64.0,0.9684105722189177,617
14100000,-85360.6751494449,15640.075690429425,-69720.59945901547,304.45395101309975,64.0,0.9684105722189177,617
14150000,-85644.59732962068,15583.783652107464,-70060.81367751322,303.3581549429957,64.0,0.9684105722189177,617
14200000,-85946.78574514802,15499.573846663348,-70447.21189848467,301.7189040538716,64.0,0.9684105722189177,617
14250000,-85954.83756399568,15500.25926413457,-70454.57829986111,301.7322465760778,64.0,0.9684105722189177,617
14300000,-85773.71177053865,15209.543310029432,-70564.16846050922,296.0730910450075,64.0,0.9684105722189177,617
14350000,-86004.12058401521,15150.544855074695,-70853.57572894052,294.92461113543584,64.0,0.9684105722189177,617
14400000,-85775.60337210115,15404.25012268324,-70371.35324941791,299.86330661524886,64.0,0.9684105722189177,617
14450000,-85652.36533499177,15301.905667103827,-70350.45966788795,297.87104171307163,64.0,0.9684105722189177,617
14500000,-85994.69407034334,15521.3990355907,-70473.29503475263,302.14375909498915,64.0,0.9684105722189177,617
14550000,-85976.42234182771,15481.516061288072,-70494.90628053964,301.36738631106334,64.0,0.9684105722189177,617
14600000,-86073.91965628084,15313.931233020965,-70759.98842325987,298.10513463749925,64.0,0.9684105722189177,617
14650000,-86153.72263479646,15373.991893094673,-70779.73074170179,299.27429171971755,64.0,0.9684105722189177,617
14700000,-86120.0335478824,15312.950242545456,-70807.08330533694,298.0860384111071,64.0,0.9684105722189177,617
14750000,-85722.8860869449,15135.821088533266,-70587.06499841163,294.63799430658787,64.0,0.9684105722189177,617
14800000,-85946.3235869449,15663.178862585104,-70283.1447243598,304.90368362200496,64.0,0.9684105722189177,617
14850000,-85510.28824758943,15825.661595096346,-69684.62665249308,308.0666165171906,64.0,0.9684105722189177,617
14900000,-86010.43332815584,15154.52332692407,-70855.91000123176,295.0020571464087,64.0,0.9684105722189177,617
14950000,-85919.95884085115,15161.997186707333,-70757.96165414382,295.14754532596555,64.0,0.9684105722189177,617
15000000,-85660.90574026521,15586.88047835743,-70074.02526190778,303.4184386018517,64.0,0.9684105722189177,617
15050000,-86258.43943167146,15149.07353301649,-71109.36589865497,294.8959699816013,64.0,0.9684105722189177,617
15100000,-86582.09922171052,15381.905519158347,-71200.19370255218,299.428340508842,64.0,0.9684105722189177,617
15150000,-85906.3163237613,15388.359379460802,-70517.9569443005,299.5539731021402,64.0,0.9684105722189177,617
15200000,-85792.24875784334,15476.609716261271,-70315.63904158206,301.2718780694148,64.0,0.9684105722189177,617
15250000,-86227.6927275699,15611.690108597977,-70616.00261897192,303.9013895861957,64.0,0.9684105722189177,617
15300000,-85674.42014456209,15486.983346882567,-70187.43679767952,301.47381397378746,64.0,0.9684105722189177,617
15350000,-86116.96286917146,15231.743895337451,-70885.21897383401,296.5052536537834,64.0,0.9684105722189177,617
15400000,-85734.63230276521,15240.280875355471,-70494.35142740974,296.6714368198788,64.0,0.9684105722189177,617
15450000,-86273.69407034334,15242.728347199038,-71030.9657231443,296.71907996991945,64.0,0.9684105722189177,617
15500000,-85865.95243215974,15425.027439134661,-70440.92499302508,300.2677634868327,64.0,0.9684105722189177,617
15550000,-85744.80259085115,15136.333367022336,-70608.46922382881,294.6479664584562,64.0,0.9684105722189177,617
15600000,-86047.04221487459,15684.208631038433,-70362.83358383615,305.3130547926589,64.0,0.9684105722189177,617
15650000,-86246.79209280427,15455.320971569512,-70791.47112123476,300.85746559713493,64.0,0.9684105722189177,617
15700000,-85851.27170706209,15709.07400006475,-70142.19770699734,305.79709080330895,64.0,0.9684105722189177,617
15750000,-85444.7089018863,15238.678846757626,-70206.03005512868,296.64025129712917,64.0,0.9684105722189177,617
15800000,-86041.71317434724,15662.997423587833,-70378.71575075941,304.90015168132385,64.0,0.9684105722189177,617
15850000,-85860.0325713199,15383.853015949018,-70476.17955537088,299.46625100903657,64.0,0.9684105722189177,617
15900000,-85763.4827666324,15577.710049518384,-70185.77271711401,303.23992454937553,64.0,0.9684105722189177,617
15950000,-85960.8030791324,15407.981752717867,-70552.82132641453,299.9359475365749,64.0,0.9684105722189177,617
16000000,-85828.79886770662,15847.623508808203,-69981.17535889841,308.49413308000845,64.0,0.9684105722189177,617
16050000,-86171.52720022615,15307.005989838159,-70864.52121038799,297.9703259773326,64.0,0.9684105722189177,617
16100000,-85748.88889456209,15146.676618517144,-70602.21227604494,294.8493109945215,64.0,0.9684105722189177,617
16150000,-85924.76609182771,15532.310255873948,-70392.45583595376,302.35615986537937,64.0,0.9684105722189177,617
16200000,-85448.34739065584,15451.712771870662,-69996.63461878517,300.7872274041681,64.0,0.9684105722189177,617
16250000,-85899.14170217927,15515.199328065733,-70383.94237411354,302.02307390851934,64.0,0.9684105722189177,617
16300000,-85787.99875784334,15432.034304301254,-70355.96445354208,300.4041610226509,64.0,0.9684105722189177,617
16350000,-85326.80149221834,15705.279513717745,-69621.52197850059,305.72322630397554,64.0,0.9684105722189177,617
16400000,-86071.59665823396,15496.304293563124,-70575.29236467084,301.6552580473487,64.0,0.9684105722189177,617
16450000,-85783.47306204255,15133.95782377012,-70649.51523827243,294.6017234898635,64.0,0.9684105722189177,617
16500000,-86211.82029104646,15260.538616480306,-70951.28167456615,297.0657794973781,64.0,0.9684105722189177,617
16550000,-85645.65207815584,15383.460401412798,-70262.19167674304,299.45860826809695,64.0,0.9684105722189177,617
16600000,-85615.68125296052,15598.106160007883,-70017.57509295264,303.63696076241814,64.0,0.9684105722189177,617
16650000,-85476.93723440584,15929.844509125687,-69547.09272528015,310.0946693496779,64.0,0.9684105722189177,617
16700000,-85752.5921416324,15441.919464036939,-70310.67267759546,300.5965882204148,64.0,0.9684105722189177,617
16750000,-86146.14890432771,15297.597561558709,-70848.551342769,297.78717896326447,64.0,0.9684105722189177,617
16800000,-85536.24875784334,15347.509485062445,-70188.73927278089,298.75877798964734,64.0,0.9684105722189177,617
16850000,-86025.66867971834,15320.825502328109,-70704.84317739023,298.23934035181,64.0,0.9684105722189177,617
16900000,-86130.44541311677,15444.815434929682,-70685.62997818709,300.652961974466,64.0,0.9684105722189177,617
16950000,-85992.05002737459,15375.712879103608,-70616.33714827098,299.3077928996625,64.0,0.9684105722189177,617
17000000,-86113.89792776521,15422.10197143536,-70691.79595632985,300.21081553995293,64.0,0.9684105722189177,617
17050000,-86117.1683135074,15173.443573795143,-70943.72473971226,295.37036379837497,64.0,0.9684105722189177,617
17100000,-85441.84909964021,15492.459608421195,-69949.38949121902,301.58041636467215,64.0,0.9684105722189177,617
17150000,-86069.29172659334,15264.824700839585,-70804.46702575375,297.14921357681527,64.0,0.9684105722189177,617
17200000,-85362.50449514802,15188.439099743031,-70174.06539540499,295.6622707694612,64.0,0.9684105722189177,617
17250000,-85908.72727346834,15532.114683296531,-70376.6125901718,302.3523527965977,64.0,0.9684105722189177,617
17300000,-85949.99277639802,15691.48304952099,-70258.50972687703,305.4546605938183,64.0,0.9684105722189177,617
17350000,-85714.0462431949,15515.072085113265,-70198.97415808163,302.02059696273056,64.0,0.9684105722189177,617
17400000,-85475.20530081209,15444.8450813354,-70030.36021947669,300.6535390794323,64.0,0.9684105722189177,617
17450000,-85449.49961233552,15413.36883899034,-70036.13077334518,300.04081401756684,64.0,0.9684105722189177,617
17500000,-85984.64267874177,15579.570781070273,-70405.0718976715,303.2761460539233,64.0,0.9684105722189177,617
17550000,-85923.7151885074,15379.929595456691,-70543.7855930507,299.389876642696,64.0,0.9684105722189177,617
17600000,-85675.1731963199,15594.155904931016,-70081.01729138888,303.56006402678423,64.0,0.9684105722189177,617
17650000,-85968.82077932771,15480.139049671357,-70488.68172965635,301.34058102983596,64.0,0.9684105722189177,617
17700000,-85443.33579397615,14854.066866736859,-70589.26892723929,289.153290284789,64.0,0.9684105722189177,617
17750000,-86177.37717581209,15716.560550298302,-70460.81662551378,305.9428260186096,64.0,0.9684105722189177,617
17800000,-86049.04111624177,15633.237905157031,-70415.80321108474,304.3208448323136,64.0,0.9684105722189177,617
17850000,-85870.51035452302,15737.698233166127,-70132.8121213569,306.3542978804951,64.0,0.9684105722189177,617
17900000,-85784.51188040193,15437.030384602724,-70347.4814957992,300.5014160754696,64.0,0.9684105722189177,617
17950000,-85563.44724417146,15588.345690352842,-69975.10155381862,303.4469608155484,64.0,0.9684105722189177,617
18000000,-85663.40256643709,15113.967690259917,-70549.43487617717,294.2125901346979,64.0,0.9684105722189177,617
18050000,-86044.71860647615,15508.315374810714,-70536.40323166543,301.8890690092743,64.0,0.9684105722189177,617
18100000,-85815.74875784334,15324.693234883249,-70491.05552296009,298.3146306816768,64.0,0.9684105722189177,617
18150000,-86151.04648733552,15467.437664009864,-70683.60882332566,301.0933324151538,64.0,0.9684105722189177,617
18200000,-85738.83408499177,15609.775481444784,-70129.05860354699,303.8641189352702,64.0,0.9684105722189177,617
18250000,-85955.86667776521,15280.975618127617,-70674.8910596376,297.463611708778,64.0,0.9684105722189177,617
18300000,-86118.75644827302,15551.533018563641,-70567.22342970938,302.73035537223655,64.0,0.9684105722189177,617
18350000,-85955.21482229646,15426.32822428504,-70528.88659801142,300.29308492301305,64.0,0.9684105722189177,617
18400000,-85860.3426909488,15447.667653067037,-70412.67503788177,300.7084840255262,64.0,0.9684105722189177,617
18450000,-86043.53757620271,15391.957483343082,-70651.58009285963,299.6240147672062,64.0,0.9684105722189177,617
18500000,-85688.11301565584,15169.525549897924,-70518.58746575791,295.29409448361696,64.0,0.9684105722189177,617
18550000,-86062.7210478824,15506.50837889826,-70556.21266898414,301.8538935372433,64.0,0.9684105722189177,617
18600000,-85504.47556448396,15306.764297971502,-70197.71126651246,297.9656211379707,64.0,0.9684105722189177,617
18650000,-86083.30710745271,15479.547078118194,-70603.76002933452,301.3290575511895,64.0,0.9684105722189177,617
18700000,-86470.2376494449,15329.313888903242,-71140.92376054166,298.4045775847798,64.0,0.9684105722189177,617
18750000,-85593.42527151521,15538.0679169395,-70055.35735457571,302.46824005569937,64.0,0.9684105722189177,617
18800000,-85645.90744924959,15509.561880089575,-70136.34556916001,301.9133338187688,64.0,0.9684105722189177,617
18850000,-86056.30448294099,15514.631609094795,-70541.6728738462,302.0120225372096,64.0,0.9684105722189177,617
18900000,-85694.2728056949,15334.490851346636,-70359.78195434826,298.50535373838267,64.0,0.9684105722189177,617
18950000,-85955.64695120271,15503.032749302394,-70452.61420190032,301.7862359898207,64.0,0.9684105722189177,617
19000000,-85983.60044241365,15083.272967437748,-70900.3274749759,293.6150783436149,64.0,0.9684105722189177,617
19050000,-85713.71256399568,15345.816511597484,-70367.8960523982,298.72582210947326,64.0,0.9684105722189177,617
19100000,-85588.9427275699,15553.427456191275,-70035.51527137862,302.7672330083873,64.0,0.9684105722189177,617
19150000,-85479.39579153474,15301.255264704872,-70178.14052682987,297.85838080374936,64.0,0.9684105722189177,617
19200000,-86118.54758596834,15675.87822898489,-70442.66935698345,305.1508929291916,64.0,0.9684105722189177,617
19250000,-85783.51047659334,15338.500395616516,-70445.01008097682,298.58340461351196,64.0,0.9684105722189177,617
19300000,-85559.86863089021,15526.759799047257,-70033.10883184295,302.24811316891436,64.0,0.9684105722189177,617
19350000,-85952.96927786287,15470.673542128876,-70482.29573573399,301.1563228953682,64.0,0.9684105722189177,617
19400000,-85889.25217581209,15129.05975121539,-70760.1924245967,294.50637628239775,64.0,0.9684105722189177,617
19450000,-86118.71213674959,15390.07450291561,-70728.63763383398,299.58736016001814,64.0,0.9684105722189177,617
19500000,-86164.27939749177,15487.276060235454,-70677.00333725632,301.4795120112244,64.0,0.9684105722189177,617
19550000,-85843.03324270662,15832.43509305967,-70010.59814964695,308.19847126379995,64.0,0.9684105722189177,617
19600000,-85641.51621389802,15307.206423891737,-70334.30979000629,297.97422768092645,64.0,0.9684105722189177,617
19650000,-85836.68479299959,15370.58919615252,-70466.09559684707,299.2080538990928,64.0,0.9684105722189177,617
19700000,-86351.96372366365,15083.573925247008,-71268.38979841664,293.6209368698735,64.0,0.9684105722189177,617
19750000,-85929.04075003084,15594.667233168148,-70334.37351686269,303.5700176807908,64.0,0.9684105722189177,617
19800000,-85956.84336233552,15202.273325526854,-70754.57003680867,295.9315715569037,64.0,0.9684105722189177,617
19850000,-85931.1360869449,15249.34882345493,-70681.78726348997,296.8479559545113,64.0,0.9684105722189177,617
19900000,-85588.84446096834,15428.883814919274,-70159.96064604906,300.3428327427273,64.0,0.9684105722189177,617
19950000,-85853.52451467927,14927.820933112176,-70925.7035815671,290.58900692425436,64.0,0.9684105722189177,617
20000000,-85859.42893362459,15390.220371700823,-70469.20856192376,299.5901996813137,64.0,0.9684105722189177,617
20050000,-85787.82859182771,14957.084187660017,-70830.7444041677,291.158653366058,64.0,0.9684105722189177,617
20100000,-86127.2962431949,15661.743113360368,-70465.55312983453,304.875734938585,64.0,0.9684105722189177,617
20150000,-85850.98740530427,15533.949557381216,-70317.03784792306,302.3880709526828,64.0,0.9684105722189177,617
20200000,-86233.18222952302,15364.45743979793,-70868.72478972509,299.0886914685167,64.0,0.9684105722189177,617
20250000,-85378.75254202302,15450.938644637587,-69927.81389738544,300.7721580337021,64.0,0.9684105722189177,617
20300000,-85817.6126494449,15404.130109864753,-70413.48253958015,299.86097041320716,64.0,0.9684105722189177,617
20350000,-85905.03525686677,15303.545802178327,-70601.48945468845,297.9029690268207,64.0,0.9684105722189177,617
20400000,-85892.2776885074,15398.94434038736,-70493.33334812004,299.7600228194943,64.0,0.9684105722189177,617
20450000,-85765.05173635896,15431.378548377892,-70333.67318798107,300.3913959001719,64.0,0.9684105722189177,617
20500000,-86197.26682424959,15351.044243471493,-70846.22258077809,298.82758655456814,64.0,0.9684105722189177,617
20550000,-86253.19529104646,15422.44725749921,-70830.74803354725,300.21753697202587,64.0,0.9684105722189177,617
20600000,-85790.21347952302,15264.306960281916,-70525.9065192411,297.1391350988397,64.0,0.9684105722189177,617
20650000,-85754.7142119449,15165.4079052991,-70589.3063066458,295.213939298195,64.0,0.9684105722189177,617
20700000,-86014.8440947574,15320.342284318991,-70694.5018104384,298.2299338991183,64.0,0.9684105722189177,617
20750000,-85827.57889700349,15549.548625571653,-70278.03027143184,302.6917266405902,64.0,0.9684105722189177,617
20800000,-85718.00742483552,15391.306894985086,-70326.70052985044,299.6113502379548,64.0,0.9684105722189177,617
20850000,-85699.08030081209,15135.672303726664,-70563.40799708542,294.6350980212299,64.0,0.9684105722189177,617
20900000,-86363.68528128084,15364.554629801423,-70999.13065147941,299.09058339545794,64.0,0.9684105722189177,617
20950000,-85813.34598684724,15595.966763939476,-70217.37922290777,303.5953146988887,64.0,0.9684105722189177,617
21000000,-85633.16575003084,15271.567148658447,-70361.59860137239,297.28046389289966,64.0,0.9684105722189177,617
21050000,-86001.59623098787,15186.586600613315,-70815.00963037455,295.6262095194741,64.0,0.9684105722189177,617
21100000,-85923.06308889802,15419.046124991379,-70504.01696390664,300.1513296051036,64.0,0.9684105722189177,617
21150000,-85863.03708792146,15349.542682818486,-70513.49440510297,298.7983567680542,64.0,0.9684105722189177,617
21200000,-85832.23874807771,15265.204830091447,-70567.03391798626,297.15661327582666,64.0,0.9684105722189177,617
21250000,-85860.46604299959,15362.643501553684,-70497.8225414459,299.05338085517405,64.0,0.9684105722189177,617
21300000,-85359.5521025699,15383.831552251591,-69975.7205503183,299.46583319088694,64.0,0.9684105722189177,617
21350000,-85948.88834524568,15393.26481067622,-70555.62353456946,299.6494635552888,64.0,0.9684105722189177,617
21400000,-86232.35654592927,15337.992851324088,-70894.36369460518,298.5735246187982,64.0,0.9684105722189177,617
21450000,-85908.24228811677,15410.60813984822,-70497.63414826855,299.98707350006464,64.0,0.9684105722189177,617
21500000,-85799.18064260896,15798.441206728807,-70000.73943588015,307.5367370619601,64.0,0.9684105722189177,617
21550000,-85398.41013479646,15205.481672207243,-70192.92846258922,295.99402610267435,64.0,0.9684105722189177,617
21600000,-86553.21653128084,15351.377495350782,-71201.83903593005,298.8340737259438,64.0,0.9684105722189177,617
21650000,-86054.2259306949,15635.263625878142,-70418.96230481676,304.3602780607326,64.0,0.9684105722189177,617
21700000,-85372.57566214021,15470.539423718583,-69902.03623842163,301.1537121100545,64.0,0.9684105722189177,617
21750000,-85523.03501272615,15528.743041289039,-69994.29197143711,302.2867194997454,64.0,0.9684105722189177,617
21800000,-85805.41025686677,15409.130319201387,-70396.27993766539,299.9583058429431,64.0,0.9684105722189177,617
21850000,-85840.96860647615,15302.825227826834,-70538.14337864931,297.88894213125747,64.0,0.9684105722189177,617
21900000,-85510.51133108552,15326.732187442947,-70183.77914364258,298.3543214846509,64.0,0.9684105722189177,617
21950000,-86114.50278616365,15233.10003732724,-70881.40274883641,296.5316526811986,64.0,0.9684105722189177,617
22000000,-86016.45530081209,15282.442820469092,-70734.012480343,297.4921726670904,64.0,0.9684105722189177,617
22050000,-85578.99167776521,15128.584315143176,-70450.40736262203,294.49712131499825,64.0,0.9684105722189177,617
22100000,-85636.45432424959,15229.813419282436,-70406.64090496715,296.4676744838409,64.0,0.9684105722189177,617
22150000,-86020.45224905427,15072.278492122656,-70948.17375693162,293.4010569082172,64.0,0.9684105722189177,617
22200000,-86171.40439749177,15846.260124178836,-70325.14427331294,308.46759306540895,64.0,0.9684105722189177,617
22250000,-85935.56015921052,15224.52502208203,-70711.03513712849,296.3647291110653,64.0,0.9684105722189177,617
22300000,-85981.9349150699,15556.702338739298,-70425.2325763306,302.83098275938494,64.0,0.9684105722189177,617
22350000,-85573.63962698396,15067.563230035827,-70506.07639694813,293.3092683388513,64.0,0.9684105722189177,617
22400000,-86634.04746389802,15569.545067527797,-71064.50239637023,303.08098279767376,64.0,0.9684105722189177,617
22450000,-85805.14731741365,15085.69877991965,-70719.448537494,293.662299866653,64.0,0.9684105722189177,617
22500000,-85744.89316702302,15616.609101398615,-70128.28406562441,303.9971440328367,64.0,0.9684105722189177,617
22550000,-86043.00950003084,15412.62645598757,-70630.38304404326,300.0263625888889,64.0,0.9684105722189177,617
22600000,-85733.37290335115,15247.170117098663,-70486.20278625248,296.80554466626745,64.0,0.9684105722189177,617
22650000,-85986.60062551912,15293.793721213937,-70692.80690430518,297.713132376476,64.0,0.9684105722189177,617
22700000,-85750.86289358552,15583.813328516902,-70167.04956506862,303.35873263202257,64.0,0.9684105722189177,617
22750000,-85642.36094046052,15349.45181225799,-70292.90912820253,298.7965878571025,64.0,0.9684105722189177,617
22800000,-85849.75193167146,15487.466867125127,-70362.28506454633,301.4832263098373,64.0,0.9684105722189177,617
22850000,-85653.53952932771,15689.658987047616,-69963.8805422801,305.4191528994883,64.0,0.9684105722189177,617
22900000,-85467.50449514802,15468.073695499217,-69999.4307996488,301.105713576456,64.0,0.9684105722189177,617
22950000,-86138.87461233552,15443.679266125895,-70695.19534620963,300.63084500469057,64.0,0.9684105722189177,617
23000000,-85409.84751272615,15474.271417718846,-69935.5760950073,301.2263601164342,64.0,0.9684105722189177,617
23050000,-86012.61704397615,15185.487668215763,-70827.12937576039,295.6048174036715,64.0,0.9684105722189177,617
23100000,-85599.65830374177,15300.398058857303,-70299.26024488447,297.8416942024637,64.0,0.9684105722189177,617
23150000,-85740.79209280427,15864.753027293365,-69876.03906551091,308.8275809280231,64.0,0.9684105722189177,617
23200000,-86176.81247854646,15624.559120046906,-70552.25335849955,304.15190124987373,64.0,0.9684105722189177,617
23250000,-85987.8470244449,15678.373178162612,-70309.47384628229,305.1994602858828,64.0,0.9684105722189177,617
23300000,-85458.33896780427,15661.135375359096,-69797.20359244518,304.86390454598785,64.0,0.9684105722189177,617
23350000,-85649.7601103824,15424.417298947228,-70225.34281143517,300.25588633262873,64.0,0.9684105722189177,617
23400000,-85868.43796682771,15109.261240729596,-70759.17672609811,294.12097311294485,64.0,0.9684105722189177,617
23450000,-85835.85410452302,15618.757703943484,-70217.09640057954,304.0389693121313,64.0,0.9684105722189177,617
23500000,-86149.5657744449,15414.024153257953,-70735.54162118695,300.0535705426552,64.0,0.9684105722189177,617
23550000,-85749.24045706209,15385.846718141343,-70363.39373892074,299.50506095609893,64.0,0.9684105722189177,617
23600000,-86329.55039358552,15616.321487926063,-70713.22890565946,303.9915452710521,64.0,0.9684105722189177,617
23650000,-85980.3626494449,15775.198703842238,-70205.16394560266,307.0842922032962,64.0,0.9684105722189177,617
23700000,-85709.72678518709,15160.321781759616,-70549.40500342747,295.11493143930824,64.0,0.9684105722189177,617
23750000,-85542.57297659334,15937.780931588728,-69604.79204500461,310.24916189968906,64.0,0.9684105722189177,617
23800000,-85655.7933135074,15676.326145018917,-69979.46716848848,305.15961218407125,64.0,0.9684105722189177,617
23850000,-86347.27951956209,15250.422156717628,-71096.85736284446,296.86884975061884,64.0,0.9684105722189177,617
23900000,-85840.38877249177,15408.244919038378,-70432.1438534534,299.9410704034739,64.0,0.9684105722189177,617
23950000,-85945.98838186677,15216.029936707637,-70729.95844515914,296.199361477454,64.0,0.9684105722189177,617
24000000,-85841.54075003084,15160.618750477908,-70680.92199955293,295.1207123128411,64.0,0.9684105722189177,617
24050000,-85967.83579397615,15724.86725358467,-70242.96854039148,306.10452655545396,64.0,0.9684105722189177,617
24100000,-85745.60300589021,15309.730404391885,-70435.87260149833,298.0233601692059,64.0,0.9684105722189177,617
24150000,-85694.65024710115,15446.34796799114,-70248.30227911001,300.6827946782747,64.0,0.9684105722189177,617
24200000,-86000.88443899568,15091.27388672391,-70909.61055227177,293.7708264062602,64.0,0.9684105722189177,617
24250000,-85583.30075979646,15725.694300066214,-69857.60645973025,306.12062606634896,64.0,0.9684105722189177,617
24300000,-85752.17594290193,15806.921456190757,-69945.25448671117,307.70181589568,64.0,0.9684105722189177,617
24350000,-85658.93454885896,15384.804152337601,-70274.13039652136,299.48476608768374,64.0,0.9684105722189177,617
24400000,-85749.73215628084,15242.736554682255,-70506.99560159858,296.7192397390116,64.0,0.9684105722189177,617
24450000,-85501.70847464021,15427.197701093275,-70074.51077354694,300.31001039414383,64.0,0.9684105722189177,617
24500000,-85843.02976370271,15623.196295877686,-70219.83346782502,304.1253721453433,64.0,0.9684105722189177,617
24550000,-85600.15720510896,15377.838174258824,-70222.31903085014,299.3491644709951,64.0,0.9684105722189177,617
24600000,-85963.24973440584,15340.95441862184,-70622.295315784,298.6311752902425,64.0,0.9684105722189177,617
24650000,-86161.10740042146,15609.915052995202,-70551.19234742626,303.8668358728871,64.0,0.9684105722189177,617
24700000,-85835.73215628084,15750.015401319135,-70085.7167549617,306.5940672130547,64.0,0.9684105722189177,617
24750000,-85806.4222197574,15324.127964303945,-70482.29425545345,298.30362697142203,64.0,0.9684105722189177,617
24800000,-85923.49399710115,15529.230667872587,-70394.26332922856,302.29621177094145,64.0,0.9684105722189177,617
24850000,-86000.04380178865,15291.743492241483,-70708.30030954716,297.67322206379595,64.0,0.9684105722189177,617
24900000,-86422.14670706209,15408.84086355404,-71013.30584350805,299.9526712208849,64.0,0.9684105722189177,617
24950000,-85527.93283987459,15225.255878012162,-70302.67696186242,296.37895615062405,64.0,0.9684105722189177,617
25000000,-85906.42679739412,15653.26376204181,-70253.1630353523,304.7106735883678,64.0,0.9684105722189177,617
25050000,-86118.38547659334,15362.572454796638,-70755.8130217967,299.05199783975155,64.0,0.9684105722189177,617
25100000,-85788.64658499177,15619.508321474772,-70169.138263517,304.0535810363726,64.0,0.9684105722189177,617
25150000,-85783.62564993318,15187.314671309781,-70596.3109786234,295.6403823409197,64.0,0.9684105722189177,617
25200000,-85979.0667510074,15522.317013980355,-70456.74973702704,302.1616287110452,64.0,0.9684105722189177,617
25250000,-86213.16782522615,15612.963479568716,-70600.20434565743,303.9261773705275,64.0,0.9684105722189177,617
25300000,-86061.35752249177,15215.361681602197,-70845.99584088958,296.1863530425101,64.0,0.9684105722189177,617
25350000,-85619.77109671052,15516.64255574625,-70103.12854096427,302.0511681695857,64.0,0.9684105722189177,617
25400000,-86150.57938528474,15771.455087292008,-70379.12429799273,307.0114179492098,64.0,0.9684105722189177,617
25450000,-85892.33078909334,15342.323817193945,-70550.00697189939,298.65783237388075,64.0,0.9684105722189177,617
25500000,-85912.87131643709,15712.959592680447,-70199.91172375664,305.8727288019537,64.0,0.9684105722189177,617
25550000,-85560.61216116365,15498.966051427182,-70061.64610973647,301.70707254712437,64.0,0.9684105722189177,617
25600000,-85882.18894339021,15421.36075062654,-70460.82819276367,300.19638673485724,64.0,0.9684105722189177,617
25650000,-86067.85032034334,15370.434404103376,-70697.41591623996,299.2050406751239,64.0,0.9684105722189177,617
25700000,-86286.64280081209,15767.960109398933,-70518.68269141315,306.9433837625913,64.0,0.9684105722189177,617
25750000,-85816.1155791324,15426.917812680127,-70389.19776645227,300.3045620104587,64.0,0.9684105722189177,617
25800000,-86047.72873831209,15175.055013929028,-70872.67372438306,295.40173252863514,64.0,0.9684105722189177,617
25850000,-85832.5364775699,15339.1904760506,-70493.3460015193,298.5968379062167,64.0,0.9684105722189177,617
25900000,-85311.14670706209,15138.99389376142,-70172.15281330067,294.6997569928195,64.0,0.9684105722189177,617
25950000,-86085.8382353824,15230.234438269457,-70855.60379711294,296.4758701535158,64.0,0.9684105722189177,617
26000000,-85763.29245901521,15331.896971406764,-70431.39548760845,298.4548605686705,64.0,0.9684105722189177,617
26050000,-86180.82224417146,15438.995504341088,-70741.82673983037,300.5396696287388,64.0,0.9684105722189177,617
